IMG_FNAME;IDX_POLY;ID_POLY;SATELITE;BEAM_MODE;RESULT_BASENAME;COMPOSITE_BASENAME;TARGET_TILE_WIDTH;TARGET_TILE_HEIGHT;CLIPPED_WIDTH;CLIPPED_HEIGHT;GRID_COLS;GRID_ROWS;COMPOSITE_WIDTH;COMPOSITE_HEIGHT;PAD_LEFT;PAD_RIGHT;PAD_TOP;PAD_BOTTOM;IS_COMPOSITE;PANEL_INDEX;PANEL_ROW;PANEL_COL;PANEL_COUNT;POLYS_IN_PANEL;POLYS_IN_GROUP;CENTR_KM_LAT;CENTR_KM_LON;UTM_ZONE;AREA_KM2;PERIM_KM;COMPLEX_MEAS;SPREAD;SHP_FACT;HU_MOM1;HU_MOM2;HU_MOM3;HU_MOM4;HU_MOM5;HU_MOM6;HU_MOM7;CIRCULARITY;PERI_AREA_RATIO;FG_STD;FG_VAR;FG_MIN;FG_MAX;FG_MEAN;FG_MEDIAN;FG_VAR_COEF;BG_STD;BG_VAR;BG_MIN;BG_MAX;BG_MEAN;BG_MEDIAN;BG_VAR_COEF;FG_DARK_INTENS;FG_BG_KS_STAT;FG_BG_KS_RES;FG_BG_MW_STAT;FG_BG_MW_RES;FG_BG_RAT_ARI;FG_BG_RAT_QUA;AREA_KM_DS;PERIM_KM_DS;CLASSE
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;8;SP00106GXS1;SENTINEL-1;IW;IMG_02_WIN_008;IMG_02_WIN_008;800;600;800;600;1;1;800;600;0;0;0;0;0;8;1;1;9;3;3;19.296416075087706;-92.19723245192002;15Q;8.470879214592985;44.31324455211464;231.81343907639098;0.46558726184866495;18.447127352069778;2.6846489592374114;5.521581475734512;8.428398465802381;9.007806971183502;17.900285238492184;12.640863585335918;-17.854928338114163;0.05420898229380953;5.231245001790978;6.127771548775334;37.549584153980454;2;68;11.750686752326096;10.0;0.5214819931747663;28.631327735048323;819.7529278717473;5;255;53.01024041339761;49.0;0.5401093734298957;41.259553661071514;0.9522565227848973;DIFF;1429242984.0;DIFF;4.511246153583663;4.546178653020139;8.47087921459;44.3132445521;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;9;SP00107GXS1;SENTINEL-1;IW;IMG_02_WIN_008;IMG_02_WIN_008;800;600;800;600;1;1;800;600;0;0;0;0;0;8;1;1;9;3;3;19.26076912101369;-92.21578622037246;15Q;0.02852989476668061;1.6638120112781667;97.03051593819742;0.19108411862574726;7.721443121160528;1.759694893148337;3.5433748238692835;5.123821961466872;5.167563799857237;10.31329274024144;6.951540209797828;-12.203140679926348;0.12950946918970513;58.31819657537936;4.254295531684903;18.09903047091413;13;35;21.92105263157895;23.0;0.19407350564709042;12.028977523529859;144.69630026158652;17;94;45.222591362126245;44.0;0.26599487471220157;23.301538730547296;0.9016873579297079;DIFF;89968.5;DIFF;2.0629753562554587;2.0956090267282534;0.0285298947667;1.66381201127;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;10;SP00108GXS1;SENTINEL-1;IW;IMG_02_WIN_008;IMG_02_WIN_008;800;600;800;600;1;1;800;600;0;0;0;0;0;8;1;1;9;3;3;19.236584365804934;-92.27087561950259;15Q;0.15055085029024207;5.027530077840382;167.8905076581157;0.5871917189956622;13.36030209599841;2.617524428705128;5.723960371305177;8.303021085222369;8.2396587634858;16.577540502928958;11.338898990128786;-16.800250477451666;0.07484860692629948;33.394232368319216;4.924293615107501;24.248667607788505;10;36;21.64588528678304;22.0;0.22749328797904472;13.453457177958972;180.99551003917577;13;94;47.01908200103146;46.0;0.28612760193114456;25.373196714248415;0.875004340618284;DIFF;762977.0;DIFF;2.1721949173287576;2.203074644722049;0.15055085029;5.02753007785;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;11;SP00109GXS1;SENTINEL-1;IW;IMG_02_WIN_005;IMG_02_WIN_005;800;600;800;600;1;1;800;600;0;0;0;0;0;5;1;1;9;1;1;19.491499479165267;-92.36605870313598;15Q;1.104314780585973;27.805573055753758;700.1173094401667;0.14810462780898706;55.713565270800295;1.991164716897737;3.9915143188379703;7.6630428383379625;8.57683718759693;-16.870995256781697;-10.693456190780005;16.8259237375723;0.017948950047253644;25.179028248629912;6.628539131924893;43.93753102345961;7;53;26.280040733197556;26.0;0.25222712549115534;12.83183673391711;164.65603396590453;19;132;52.18179023940439;51.0;0.24590641055138265;25.901749506206837;0.8555261396854734;DIFF;84502960.0;DIFF;1.9856053789706325;1.982664272144992;1.10431478059;27.8055730558;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;12;SP00110GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.522481529084782;-92.19281844516972;15Q;0.13905356566422183;3.1761548816965304;72.54729344290601;1.139387844097187;5.773130179688369;2.7600955769445408;5.802815581902468;8.326805911191695;8.571234986232309;17.036065791903166;11.475650339048979;17.597018971425364;0.1732162568442168;22.841232920025348;6.7983192482266785;46.217144600809355;4;38;16.2911051212938;16.0;0.4173025216896257;22.717888829522217;516.1024728705303;19;255;49.79607109448082;46.0;0.4562184993755495;33.504965973187026;0.9120824812972298;DIFF;393761.0;DIFF;3.056641690280011;3.100574157421691;0.139053565664;3.1761548817;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;13;SP00111GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.55757797818057;-92.19590875340836;15Q;0.24057497935197908;7.191283330239431;214.96232099896505;0.5810453542371989;17.106157982746012;2.2855301766992517;4.623094082063453;7.660510860953506;7.905975926625857;15.695859590031107;10.32525978774131;16.44981529570046;0.05845848033255872;29.892066704568013;4.859664557599352;23.616339612387304;6;45;20.95482866043614;21.0;0.23191144324528237;12.011587236590197;144.27822794221652;14;106;42.450139609094535;41.0;0.28295754377252574;21.495310948658396;0.836310666582168;DIFF;3129490.0;DIFF;2.025792732404571;2.050899467794387;0.240574979352;7.19128333024;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;14;SP00112GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.559995699263784;-92.28492976310727;15Q;0.17611293611584708;6.106703949536257;211.7495395270178;0.2052999675037524;16.85049295657878;2.4040206898747525;4.9086953759018614;7.668145175286765;7.691429227315102;15.371366342008466;10.146311966372895;16.951748322799524;0.059345444823296956;34.67493123571154;5.356142000537611;28.68825712992304;7;34;20.493617021276595;21.0;0.26135659678703044;9.988664832956864;99.77342514514919;13;94;39.13589918256131;38.0;0.2552302372397705;18.642282161284715;0.8337381877210274;DIFF;1337473.5;DIFF;1.909662854630795;1.906832125356117;0.176112936116;6.10670394953;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;15;SP00113GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.567750030125815;-92.2499054753053;15Q;0.3091240492534988;8.547487994085571;236.34379526752417;0.3719188815796598;18.80764164296269;2.5763206974458273;5.30768809225766;8.037037385949228;8.343285293142017;16.541509940540585;11.077096338938485;-17.252586348362723;0.05316987738195092;27.65067297328316;5.849480210478737;34.21641873278237;5;36;19.345454545454544;20.0;0.3023697477221152;30.475630862223472;928.7640764505077;15;255;48.7661996497373;42.0;0.6249334801791888;29.42074510428276;0.8609011303932494;DIFF;2766480.5;DIFF;2.5208091924206313;2.845342609704002;0.309124049253;8.54748799409;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;16;SP00114GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.524377031656336;-92.18212390907757;15Q;0.03335764377961964;1.122240576819128;37.75518200805277;0.9914945720929528;3.004461921957895;2.906391428100157;5.962269000212754;10.327414370809244;10.808736698823726;21.40295035679641;13.887653376771185;21.84949017477378;0.33283830049286744;33.64268124671257;4.911256391033496;24.120439338467364;10;34;20.0561797752809;20.0;0.24487496851651605;10.807642671990644;116.80514012543308;22;67;41.94701986754967;41.0;0.2576498331971246;21.89084009226877;0.8862266537688815;DIFF;13203.0;DIFF;2.0914760606229246;2.097800027831653;0.0333576437796;1.12224057682;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;17;SP00115GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.58881812995478;-92.22015885776236;15Q;0.41286722798352155;12.02845844636966;350.43666047966457;0.24304650848218326;27.88686337797743;1.9784179948454876;3.97261844386446;6.87219844517791;6.938494952016297;13.84393084579315;8.962449155530834;15.537092711974177;0.035859178081308035;29.13396276356849;5.261723942590253;27.685738848027512;8;37;20.736842105263158;21.0;0.2537379566223726;21.72289747587561;471.88427474740286;14;255;43.57321906802357;40.0;0.498537816128831;22.83637696276041;0.8522549933558013;DIFF;10033422.0;DIFF;2.1012466048031673;2.275774843154966;0.412867227983;12.0284584464;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;18;SP00116GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.58919385033845;-92.25800509311271;15Q;0.14985842028174706;6.25898355405206;261.4125723215414;0.41436508344345674;20.80255153567045;1.4970677949100226;3.020894081825958;5.0936234061605745;5.128264040143812;10.239208818563956;6.6525419949828;-12.89590407477741;0.04807102620490015;41.765978463436475;5.163815812942983;26.664993749999997;8;40;21.4975;22.0;0.2402054105334566;14.010845691763707;196.30379699841362;15;122;49.51120744343413;48.0;0.2829833166111108;28.013707443434132;0.8891229646859802;DIFF;3725246.5;DIFF;2.303114661864595;2.3273540759936875;0.149858420282;6.25898355404;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;19;SP00117GXS1;SENTINEL-1;IW;IMG_02_WIN_001;IMG_02_WIN_001;800;600;800;600;1;1;800;600;0;0;0;0;0;1;1;1;9;3;3;19.60783301390306;-92.33902120091804;15Q;0.0820356605585747;1.7414874670553881;36.969027582164;1.1017520548739919;2.941901740501011;3.0804882019612903;7.458154270501918;9.66308491275406;10.048935990491625;19.90919582946026;13.824778898236689;-20.76128166860539;0.33991617946753666;21.228420118735315;6.781905729536943;45.994245324326016;4;32;15.506849315068493;15.0;0.4373490443959336;25.136787939110516;631.8581078958118;20;255;43.79611650485437;39.0;0.5739501568894665;28.289267189785875;0.8850467704038657;DIFF;66965.5;DIFF;2.8243078664791246;2.983575795232845;0.0820356605586;1.74148746706;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;20;SP00118GXS1;SENTINEL-1;IW;IMG_02_WIN_001;IMG_02_WIN_001;800;600;800;600;1;1;800;600;0;0;0;0;0;1;1;1;9;3;3;19.637080428516835;-92.36737793202903;15Q;0.06291966511698263;2.6287305394964613;109.82614475829783;0.23262909150001237;8.739686909504575;1.7990405610421762;3.621603545484069;6.0003555643340105;6.009245268739002;12.014045724350373;7.821364649883631;15.386474114560595;0.11442057482774136;41.77915655795411;4.86174720490008;23.636585884353742;8;32;21.017857142857142;21.0;0.2313150751694176;17.447438365207912;304.413105507729;18;255;40.511168384879724;38.0;0.4306821812554768;19.493311242022582;0.8270127638684339;DIFF;190742.5;DIFF;1.9274642562049826;2.044636518511117;0.062919665117;2.6287305395;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;21;SP00119GXS1;SENTINEL-1;IW;IMG_02_WIN_006;IMG_02_WIN_006;800;600;800;600;1;1;800;600;0;0;0;0;0;6;1;1;9;2;2;19.450313563702863;-92.08808817069034;15Q;0.04349875616608636;1.7026390592908607;66.64511865934792;0.6856744501685593;5.303450033790565;2.9448002131561144;6.606116859879728;9.686824532365522;10.32635043160513;20.3355745297063;13.632950024872754;-21.292108594404432;0.18855650446946218;39.14224702862462;4.803789873241175;23.076397146254457;10;34;21.46551724137931;21.0;0.22379101417509087;11.886530608118594;141.28960989774018;19;85;38.57303370786517;36.5;0.30815648823843717;17.107516466485862;0.7598798915149166;DIFF;19482.0;DIFF;1.7969766707278554;1.834974173399657;0.0434987561661;1.70263905929;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;22;SP00120GXS1;SENTINEL-1;IW;IMG_02_WIN_007;IMG_02_WIN_007;800;600;800;600;1;1;800;600;0;0;0;0;0;7;1;1;9;7;7;19.41467574512882;-92.05447190356804;15Q;0.0405082250828155;1.4326272974297076;50.66677123336691;0.7786896409727416;4.031933546148295;2.951371371339759;6.434132333056163;9.870305612034329;10.359765578355562;-20.499484104565177;13.93578723629139;-20.959204541143485;0.24801996078415028;35.36633102291762;5.727942723732919;32.80932784636489;9;35;20.925925925925927;20.5;0.2737246965323695;11.587563248481107;134.27162203755003;17;81;38.01754385964912;36.0;0.30479515697435305;17.091617933723196;0.6807992202729044;DIFF;22881.0;DIFF;1.8167675826734977;1.8318945824081125;0.0405082250829;1.43262729743;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_8b.tif;23;SP00121GXS1;SENTINEL-1;IW;IMG_02_WIN_004;IMG_02_WIN_004;800;600;800;600;1;1;800;600;0;0;0;0;0;4;1;1;9;1;1;19.509174391498945;-91.9784763274931;15Q;0.3227696052227279;4.725935522550635;69.19631279374649;0.7182170057293984;5.506467612428856;3.101914357957042;7.32944402708745;11.142352278412693;12.188901027066333;23.919439900383377;16.153023735318463;24.148389802383537;0.18160462757337612;14.64182328843973;7.153698655026398;51.1754044469265;3;37;17.46225319396051;18.0;0.4096664144980199;7.204913510808082;51.91077869822485;16;61;33.824615384615385;33.0;0.21300799517989874;16.362362190654874;0.7862556955239882;DIFF;805241.5;DIFF;1.9370132255506383;1.8326474456559365;0.322769605223;4.72593552255;OIL SPILL
04 S1A_IW_GRDH_1SDV_20200609T001544_8b.tif;0;OS03004GXS1;SENTINEL-1;IW;IMG_04_WIN_004;IMG_04_WIN_004;800;600;800;600;1;1;800;600;0;0;0;0;0;4;1;1;13;3;3;19.443380978645155;-91.96512500793612;15Q;21.117891408983773;199.4325685361298;1883.3958666914114;0.9473401458442854;149.87588099139126;2.3101908406683735;6.204525091401348;7.11802883046982;7.716705434758415;15.459355960164942;11.88241108910735;15.189024248200685;0.006672187635430408;9.443772802586203;2.261117714984618;5.112653321017261;1;18;4.681157876043332;4.0;0.4830253058877367;13.114369267193258;171.98668127630302;2;255;25.07791796787136;24.0;0.5229448985356266;20.39676009182803;0.9550037299183041;DIFF;21427272328.0;DIFF;5.357204057614062;5.4437233745817215;21.117891409;199.432568536;SEEPAGE SLICK
04 S1A_IW_GRDH_1SDV_20200609T001544_8b.tif;1;OS03005GXS1;SENTINEL-1;IW;IMG_04_WIN_003;IMG_04_WIN_003;800;600;800;600;1;1;800;600;0;0;0;0;0;3;1;1;13;1;1;19.57041557216132;-92.89768755342118;15Q;0.3723856980411332;10.878068580854972;317.76831567981776;2.174054414443915;25.287199099214416;2.0891095202409256;4.19154897206483;6.495822658025375;6.518936300788308;13.026318761866136;8.621063672542563;15.457464569169028;0.03954570041848037;29.211832350375058;19.357407527405158;374.7092261820419;26;129;76.22434607645876;78.0;0.25395308092231084;31.57567998945353;997.023566796376;54;255;137.1901523840734;134.0;0.23015996003164435;60.96580630761464;0.8088463601533831;DIFF;11724647.5;DIFF;1.7998206537116284;1.7900565002169029;0.372385698041;10.8780685808;SEEPAGE SLICK
04 S1A_IW_GRDH_1SDV_20200609T001544_8b.tif;2;OS03006GXS1;SENTINEL-1;IW;IMG_04_WIN_009;IMG_04_WIN_009;800;600;800;600;1;1;800;600;0;0;0;0;0;9;1;1;13;1;1;19.292583685347125;-92.97920522667205;15Q;0.36062348415008977;8.196571188573367;186.2989577833191;3.68499275177012;14.825200012041782;2.448479260686312;4.926463665655079;7.39587539869684;7.412350868763384;14.816466299491116;9.876516120965848;-17.304262036212627;0.0674527155915434;22.728889129034073;22.64770163860885;512.918389511446;14;129;68.82206035379812;71.0;0.3290761933336827;36.526895204266644;1334.2140732634775;63;255;144.79756300193853;140.0;0.2522618091561225;75.9755026481404;0.8516658112813462;DIFF;3399425.0;DIFF;2.1039411237845558;2.0611194888782682;0.36062348415;8.19657118858;SEEPAGE SLICK
04 S1A_IW_GRDH_1SDV_20200609T001544_8b.tif;3;OS03007GXS1;SENTINEL-1;IW;IMG_04_WIN_010;IMG_04_WIN_010;800;600;800;600;1;1;800;600;0;0;0;0;0;10;1;1;13;1;1;19.214223444054007;-92.7263167120462;15Q;0.6893106291927201;24.002621690912957;835.8000350463327;0.6124281647993732;66.5108535070016;2.316839934151818;5.121432954195077;8.112380168874093;8.017231692377774;16.170348975300342;10.632941660103171;-16.320067778334643;0.015035140090252036;34.82119769286513;13.099766674223103;171.60388691908622;21;113;63.4880174291939;64.0;0.20633447388450651;27.935366081140597;780.3846780873406;47;255;114.02453337680332;110.0;0.2449943468641605;50.536515947609416;0.8369663095130917;DIFF;21905944.5;DIFF;1.7960008517193207;1.810967253841988;0.689310629193;24.0026216909;SEEPAGE SLICK
