IMG_FNAME;IDX_POLY;ID_POLY;SATELITE;BEAM_MODE;RESULT_BASENAME;COMPOSITE_BASENAME;TARGET_TILE_WIDTH;TARGET_TILE_HEIGHT;CLIPPED_WIDTH;CLIPPED_HEIGHT;GRID_COLS;GRID_ROWS;COMPOSITE_WIDTH;COMPOSITE_HEIGHT;PAD_LEFT;PAD_RIGHT;PAD_TOP;PAD_BOTTOM;IS_COMPOSITE;PANEL_INDEX;PANEL_ROW;PANEL_COL;PANEL_COUNT;POLYS_IN_PANEL;POLYS_IN_GROUP;CENTR_KM_LAT;CENTR_KM_LON;UTM_ZONE;AREA_KM2;PERIM_KM;COMPLEX_MEAS;SPREAD;SHP_FACT;HU_MOM1;HU_MOM2;HU_MOM3;HU_MOM4;HU_MOM5;HU_MOM6;HU_MOM7;CIRCULARITY;PERI_AREA_RATIO;FG_STD;FG_VAR;FG_MIN;FG_MAX;FG_MEAN;FG_MEDIAN;FG_VAR_COEF;BG_STD;BG_VAR;BG_MIN;BG_MAX;BG_MEAN;BG_MEDIAN;BG_VAR_COEF;FG_DARK_INTENS;FG_BG_KS_STAT;FG_BG_KS_RES;FG_BG_MW_STAT;FG_BG_MW_RES;FG_BG_RAT_ARI;FG_BG_RAT_QUA;AREA_KM_DS;PERIM_KM_DS;CLASSE
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;8;SP00106GXS1;SENTINEL-1;IW;IMG_02_WIN_008;IMG_02_WIN_008;800;600;800;600;1;1;800;600;0;0;0;0;0;8;1;1;9;3;3;19.296416075087706;-92.19723245192002;15Q;8.470879214592985;44.31324455211464;231.81343907639098;0.46558726184866495;18.447127352069778;2.6846489592374114;5.521581475734512;8.428398465802381;9.007806971183502;17.900285238492184;12.640863585335918;-17.854928338114163;0.05420898229380953;5.231245001790978;4.384390257400139;19.222877929185263;-63.378796;-14.517583;-25.20881424457244;-24.8742;-0.17392290707779387;3.3379831037773324;11.142131201102954;-51.67675;16.524923;-17.97129139490185;-17.7738;-0.1857397462668855;7.23752284967059;0.7223162;DIFF;1.3374012e+09;DIFF;0.7128972;0.71436614;8.47087921459;44.3132445521;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;9;SP00107GXS1;SENTINEL-1;IW;IMG_02_WIN_008;IMG_02_WIN_008;800;600;800;600;1;1;800;600;0;0;0;0;0;8;1;1;9;3;3;19.26076912101369;-92.21578622037246;15Q;0.02852989476668061;1.6638120112781667;97.03051593819742;0.19108411862574726;7.721443121160528;1.759694893148337;3.5433748238692835;5.123821961466872;5.167563799857237;10.31329274024144;6.951540209797828;-12.203140679926348;0.12950946918970513;58.31819657537936;3.1975560117405855;10.224364448218358;-36.07739;-17.689594;-22.306793212890625;-21.863224;-0.14334449516001185;3.0364740921671194;9.220174912402133;-38.23507;-11.586094;-18.626385356104652;-18.17804;-0.1630200403414256;3.6804078567859726;0.5759311;DIFF;76357.0;DIFF;0.83500946;0.8374719;0.0285298947667;1.66381201127;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;10;SP00108GXS1;SENTINEL-1;IW;IMG_02_WIN_008;IMG_02_WIN_008;800;600;800;600;1;1;800;600;0;0;0;0;0;8;1;1;9;3;3;19.236584365804934;-92.27087561950259;15Q;0.15055085029024207;5.027530077840382;167.8905076581157;0.5871917189956622;13.36030209599841;2.617524428705128;5.723960371305177;8.303021085222369;8.2396587634858;16.577540502928958;11.338898990128786;-16.800250477451666;0.07484860692629948;33.394232368319216;3.472164714403179;12.05592780394651;-38.626385;-16.35598;-22.346044069513717;-21.7748;-0.15538162833663197;2.965424476419914;8.793742325350319;-38.159237;-11.993228;-18.500265923156267;-18.123068;-0.16029091088405248;3.84577814635745;0.4997627;DIFF;636351.0;DIFF;0.82789886;0.82852507;0.15055085029;5.02753007785;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;11;SP00109GXS1;SENTINEL-1;IW;IMG_02_WIN_005;IMG_02_WIN_005;800;600;800;600;1;1;800;600;0;0;0;0;0;5;1;1;9;1;1;19.491499479165267;-92.36605870313598;15Q;1.104314780585973;27.805573055753758;700.1173094401667;0.14810462780898706;55.713565270800295;1.991164716897737;3.9915143188379703;7.6630428383379625;8.57683718759693;-16.870995256781697;-10.693456190780005;16.8259237375723;0.017948950047253644;25.179028248629912;3.252442263979851;10.578380680522379;-48.486694;-13.432518;-21.334516081126953;-20.857737;-0.15244977910968616;2.704686742083773;7.315330372803734;-50.49299;-10.651952;-17.95962766139522;-17.614185;-0.15059815231568421;3.3748884197317324;0.4639319;DIFF;6.944208e+07;DIFF;0.8418109;0.8415801;1.10431478059;27.8055730558;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;12;SP00110GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.522481529084782;-92.19281844516972;15Q;0.13905356566422183;3.1761548816965304;72.54729344290601;1.139387844097187;5.773130179688369;2.7600955769445408;5.802815581902468;8.326805911191695;8.571234986232309;17.036065791903166;11.475650339048979;17.597018971425364;0.1732162568442168;22.841232920025348;4.244879592264469;18.019002752823358;-41.218925;-16.88415;-23.864407850404312;-22.892614;-0.17787491811545417;3.059130890647099;9.358281806111313;-40.714184;0.48222354;-18.154086763330216;-17.913546;-0.16850921395981733;5.710321087074096;0.6116581;DIFF;353561.0;DIFF;0.7607181;0.75952107;0.139053565664;3.1761548817;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;13;SP00111GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.55757797818057;-92.19590875340836;15Q;0.24057497935197908;7.191283330239431;214.96232099896505;0.5810453542371989;17.106157982746012;2.2855301766992517;4.623094082063453;7.660510860953506;7.905975926625857;15.695859590031107;10.32525978774131;16.44981529570046;0.05845848033255872;29.892066704568013;3.7404266099665233;13.990791224545658;-66.00681;-15.26949;-22.315554419781932;-21.730587;-0.16761522208252957;2.841241572711962;8.072653674506743;-41.79777;-11.373428;-18.784120088751497;-18.484898;-0.1512576346023993;3.531434331030436;0.49800617;DIFF;2.617759e+06;DIFF;0.84175014;0.839612;0.240574979352;7.19128333024;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;14;SP00112GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.559995699263784;-92.28492976310727;15Q;0.17611293611584708;6.106703949536257;211.7495395270178;0.2052999675037524;16.85049295657878;2.4040206898747525;4.9086953759018614;7.668145175286765;7.691429227315102;15.371366342008466;10.146311966372895;16.951748322799524;0.059345444823296956;34.67493123571154;3.6693925906384846;13.464441984232609;-41.83647;-16.021345;-22.686143201462766;-22.063206;-0.16174598555835124;3.1587019690657225;9.977398129379672;-40.942417;-11.120198;-19.311202162129117;-18.875422;-0.16356837562708557;3.374941039333649;0.45920956;DIFF;1.132691e+06;DIFF;0.8512333;0.8514792;0.176112936116;6.10670394953;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;15;SP00113GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.567750030125815;-92.2499054753053;15Q;0.3091240492534988;8.547487994085571;236.34379526752417;0.3719188815796598;18.80764164296269;2.5763206974458273;5.30768809225766;8.037037385949228;8.343285293142017;16.541509940540585;11.077096338938485;-17.252586348362723;0.05316987738195092;27.65067297328316;3.3986852219848807;11.551061238138416;-40.51443;-15.118857;-22.700350378787878;-22.18853;-0.14971950499762987;3.633842185381476;13.20480902825802;-43.781693;11.800525;-18.430506147840045;-18.29;-0.1971645355929274;4.269844230947832;0.53087723;DIFF;2.358452e+06;DIFF;0.811904;0.8184125;0.309124049253;8.54748799409;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;16;SP00114GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.524377031656336;-92.18212390907757;15Q;0.03335764377961964;1.122240576819128;37.75518200805277;0.9914945720929528;3.004461921957895;2.906391428100157;5.962269000212754;10.327414370809244;10.808736698823726;21.40295035679641;13.887653376771185;21.84949017477378;0.33283830049286744;33.64268124671257;4.641949680552472;21.547696836781192;-56.22327;-17.1867;-22.816828695575843;-21.705347;-0.20344412198933415;2.4927629648204097;6.213867198780239;-26.240381;-13.555725;-18.601190630173843;-18.496355;-0.13401093587938318;4.2156380654020005;0.5651462;DIFF;11414.0;DIFF;0.81524014;0.80601674;0.0333576437796;1.12224057682;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;17;SP00115GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.58881812995478;-92.22015885776236;15Q;0.41286722798352155;12.02845844636966;350.43666047966457;0.24304650848218326;27.88686337797743;1.9784179948454876;3.97261844386446;6.87219844517791;6.938494952016297;13.84393084579315;8.962449155530834;15.537092711974177;0.035859178081308035;29.13396276356849;3.343838565780163;11.181256353998737;-43.482307;-15.635404;-22.364472266333937;-21.855637;-0.14951564812078155;3.1041542443100396;9.635773572468032;-53.64752;13.52998;-18.77563772094269;-18.473078;-0.16532883145948268;3.588834545391247;0.47408414;DIFF;8.31442e+06;DIFF;0.83952975;0.84157145;0.412867227983;12.0284584464;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;18;SP00116GXS1;SENTINEL-1;IW;IMG_02_WIN_002;IMG_02_WIN_002;800;600;800;600;1;1;800;600;0;0;0;0;0;2;1;1;9;7;7;19.58919385033845;-92.25800509311271;15Q;0.14985842028174706;6.25898355405206;261.4125723215414;0.41436508344345674;20.80255153567045;1.4970677949100226;3.020894081825958;5.0936234061605745;5.128264040143812;10.239208818563956;6.6525419949828;-12.89590407477741;0.04807102620490015;41.765978463436475;3.4931224534460403;12.201904474768883;-37.15291;-15.819219;-22.39144775390625;-21.704216;-0.15600252792214633;2.894386475912319;8.37747307194413;-46.721924;-10.344849;-18.198872647494184;-17.842394;-0.15904207540629442;4.192575106412065;0.54536635;DIFF;3.19088e+06;DIFF;0.81276006;0.8131398;0.149858420282;6.25898355404;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;19;SP00117GXS1;SENTINEL-1;IW;IMG_02_WIN_001;IMG_02_WIN_001;800;600;800;600;1;1;800;600;0;0;0;0;0;1;1;1;9;3;3;19.60783301390306;-92.33902120091804;15Q;0.0820356605585747;1.7414874670553881;36.969027582164;1.1017520548739919;2.941901740501011;3.0804882019612903;7.458154270501918;9.66308491275406;10.048935990491625;19.90919582946026;13.824778898236689;-20.76128166860539;0.33991617946753666;21.228420118735315;3.578994537665677;12.809201900640755;-35.802532;-17.491055;-23.972718678652967;-23.836588;-0.14929447867974488;3.204770342803136;10.27055295011053;-42.010864;-5.593201;-18.861489305218445;-18.463203;-0.16991077909825847;5.111229373434522;0.5697123;DIFF;58843.0;DIFF;0.7867898;0.7893181;0.0820356605586;1.74148746706;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;20;SP00118GXS1;SENTINEL-1;IW;IMG_02_WIN_001;IMG_02_WIN_001;800;600;800;600;1;1;800;600;0;0;0;0;0;1;1;1;9;3;3;19.637080428516835;-92.36737793202903;15Q;0.06291966511698263;2.6287305394964613;109.82614475829783;0.23262909150001237;8.739686909504575;1.7990405610421762;3.621603545484069;6.0003555643340105;6.009245268739002;12.014045724350373;7.821364649883631;15.386474114560595;0.11442057482774136;41.77915655795411;3.004076281532787;9.024474305267855;-31.449228;-15.068239;-22.272045317150297;-21.816708;-0.13488102411589192;2.93486251877721;8.613418004123309;-37.23188;-0.6896665;-19.141056231207045;-18.84185;-0.15332813839145887;3.130989085943252;0.43636474;DIFF;154544.0;DIFF;0.8594206;0.8616615;0.062919665117;2.6287305395;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;21;SP00119GXS1;SENTINEL-1;IW;IMG_02_WIN_006;IMG_02_WIN_006;800;600;800;600;1;1;800;600;0;0;0;0;0;6;1;1;9;2;2;19.450313563702863;-92.08808817069034;15Q;0.04349875616608636;1.7026390592908607;66.64511865934792;0.6856744501685593;5.303450033790565;2.9448002131561144;6.606116859879728;9.686824532365522;10.32635043160513;20.3355745297063;13.632950024872754;-21.292108594404432;0.18855650446946218;39.14224702862462;2.8463724714793917;8.101836246395699;-31.417227;-17.049156;-21.982099861934266;-21.62244;-0.12948592215288623;3.1902745608259004;10.177851773452891;-34.28247;-12.492822;-19.295550057057586;-18.85701;-0.16533732137161947;2.6865498048766803;0.46726075;DIFF;15799.0;DIFF;0.87778467;0.88233536;0.0434987561661;1.70263905929;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;22;SP00120GXS1;SENTINEL-1;IW;IMG_02_WIN_007;IMG_02_WIN_007;800;600;800;600;1;1;800;600;0;0;0;0;0;7;1;1;9;7;7;19.41467574512882;-92.05447190356804;15Q;0.0405082250828155;1.4326272974297076;50.66677123336691;0.7786896409727416;4.031933546148295;2.951371371339759;6.434132333056163;9.870305612034329;10.359765578355562;-20.499484104565177;13.93578723629139;-20.959204541143485;0.24801996078415028;35.36633102291762;3.649150755905897;13.316301239328581;-36.233273;-16.680687;-22.21042209201389;-21.390339;-0.1642990277621967;2.8603829898562605;8.181790848659041;-27.75196;-12.966608;-19.23095274808114;-19.185356;-0.14873849607589873;2.979469343932749;0.38011694;DIFF;18210.0;DIFF;0.8658527;0.86379695;0.0405082250829;1.43262729743;OIL SPILL
02 S1A_IW_GRDH_1SDV_20200210T001540_NR_Orb_Cal_TC.tif;23;SP00121GXS1;SENTINEL-1;IW;IMG_02_WIN_004;IMG_02_WIN_004;800;600;800;600;1;1;800;600;0;0;0;0;0;4;1;1;9;1;1;19.509174391498945;-91.9784763274931;15Q;0.3227696052227279;4.725935522550635;69.19631279374649;0.7182170057293984;5.506467612428856;3.101914357957042;7.32944402708745;11.142352278412693;12.188901027066333;23.919439900383377;16.153023735318463;24.148389802383537;0.18160462757337612;14.64182328843973;3.728671676679751;13.902992472473787;-40.83603;-15.819192;-23.037177428135887;-22.35846;-0.16185453657729051;2.5649129530081276;6.578778456508873;-32.45797;-13.021718;-19.500030048076923;-19.218822;-0.13153379490618156;3.537147380058965;0.45975876;DIFF;668310.0;DIFF;0.8464594;0.8427823;0.322769605223;4.72593552255;OIL SPILL
04 S1A_IW_GRDH_1SDV_20200609T001544_NR_Orb_Cal_TC.tif;0;OS03004GXS1;SENTINEL-1;IW;IMG_04_WIN_004;IMG_04_WIN_004;800;600;800;600;1;1;800;600;0;0;0;0;0;4;1;1;13;3;3;19.443380978645155;-91.96512500793612;15Q;21.117891408983773;199.4325685361298;1883.3958666914114;0.9473401458442854;149.87588099139126;2.3101908406683735;6.204525091401348;7.11802883046982;7.716705434758415;15.459355960164942;11.88241108910735;15.189024248200685;0.006672187635430408;9.443772802586203;4.388221442273158;19.256487426425917;-71.72333;-17.854572;-28.80649529390872;-28.06989;-0.15233444393358986;3.251164621563653;10.570071396507133;-62.453514;20.95669;-21.10830992472629;-20.705336;-0.15402297167122966;7.698185369182433;0.7540394;DIFF;2.0291502e+10;DIFF;0.73276216;0.7329474;21.117891409;199.432568536;SEEPAGE SLICK
04 S1A_IW_GRDH_1SDV_20200609T001544_NR_Orb_Cal_TC.tif;1;OS03005GXS1;SENTINEL-1;IW;IMG_04_WIN_003;IMG_04_WIN_003;800;600;800;600;1;1;800;600;0;0;0;0;0;3;1;1;13;1;1;19.57041557216132;-92.89768755342118;15Q;0.3723856980411332;10.878068580854972;317.76831567981776;2.174054414443915;25.287199099214416;2.0891095202409256;4.19154897206483;6.495822658025375;6.518936300788308;13.026318761866136;8.621063672542563;15.457464569169028;0.03954570041848037;29.211832350375058;2.748440695734702;7.553926257970652;-29.473686;-10.740165;-16.989214584381287;-16.698044;-0.16177561841272103;2.399083893098961;5.755603526126867;-40.579853;-6.884797;-14.078325976978535;-13.847904;-0.17040974168534262;2.910888607402752;0.44664925;DIFF;9.654392e+06;DIFF;0.8286626;0.82981986;0.372385698041;10.8780685808;SEEPAGE SLICK
